STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       4349;2024051812;   10;   19.1;  55.0;eor
       4349;2024051818;   10;   19.3;  55.0;eor
       4349;2024051906;   10;   13.7;  81.0;eor
       4349;2024051912;   10;   19.1;  60.0;eor
       4349;2024051918;   10;   18.0;  62.0;eor
       4349;2024052006;   10;   12.3;  86.0;eor
       4349;2024052012;   10;   21.9;  50.0;eor
       4349;2024052018;   10;   20.7;  56.0;eor
       4349;2024052106;   10;   14.8;  87.0;eor
       4349;2024052112;   10;   15.0;  91.0;eor
       4349;2024052118;   10;   15.3;  85.0;eor
       4349;2024052206;   10;   14.7;  82.0;eor
       4349;2024052212;   10;   18.5;  63.0;eor
       4349;2024052218;   10;   18.1;  63.0;eor
       4349;2024052306;   10;   12.4;  88.0;eor
       4349;2024052312;   10;   19.4;  61.0;eor
       4349;2024052318;   10;   15.2;  75.0;eor
       4349;2024052406;   10;   12.2;  95.0;eor
       4349;2024052412;   10;   17.1;  66.0;eor
       4349;2024052418;   10;   15.7;  71.0;eor
       4349;2024052506;   10;   12.5;  89.0;eor
       4349;2024052512;   10;   21.2;  48.0;eor
       4349;2024052518;   10;   19.2;  57.0;eor
       4349;2024052606;   10;   14.1;  84.0;eor
       4349;2024052612;   10;   22.9;  44.0;eor
       4349;2024052618;   10;   16.5;  89.0;eor
       4349;2024052706;   10;   15.2;  89.0;eor
       4349;2024052712;   10;   19.8;  64.0;eor
       4349;2024052718;   10;   16.1;  92.0;eor
       4349;2024052806;   10;   13.1;  75.0;eor
       4349;2024052812;   10;   17.9;  51.0;eor
       4349;2024052818;   10;   19.3;  41.0;eor
       4349;2024052906;   10;   14.7;  75.0;eor
       4349;2024052912;   10;   17.5;  67.0;eor
       4349;2024052918;   10;   15.3;  91.0;eor
       4349;2024053006;   10;   14.0;  95.0;eor
       4349;2024053012;   10;   19.7;  52.0;eor
       4349;2024053018;   10;   17.3;  67.0;eor
       4349;2024053106;   10;   12.5;  94.0;eor
       4349;2024053112;   10;   12.7;  93.0;eor
       4349;2024053118;   10;   14.4;  91.0;eor
       4349;2024060106;   10;   13.3;  93.0;eor
       4349;2024060112;   10;   15.3;  88.0;eor
       4349;2024060118;   10;   14.5;  93.0;eor
       4349;2024060206;   10;   15.3;  97.0;eor
       4349;2024060212;   10;   17.5;  84.0;eor
       4349;2024060218;   10;   17.4;  88.0;eor
       4349;2024060306;   10;   13.5;  83.0;eor
       4349;2024060312;   10;   16.4;  67.0;eor
       4349;2024060318;   10;   18.0;  63.0;eor
       4349;2024060406;   10;   13.4;  80.0;eor
       4349;2024060412;   10;   20.7;  52.0;eor
       4349;2024060418;   10;   21.2;  56.0;eor
       4349;2024060506;   10;   15.8;  84.0;eor
       4349;2024060512;   10;   19.5;  72.0;eor
       4349;2024060518;   10;   19.3;  69.0;eor
       4349;2024060606;   10;   16.3;  80.0;eor
       4349;2024060612;   10;   23.9;  49.0;eor
       4349;2024060618;   10;   22.9;  48.0;eor
       4349;2024060706;   10;   15.2;  71.0;eor
       4349;2024060712;   10;   22.9;  45.0;eor
       4349;2024060718;   10;   23.1;  43.0;eor
       4349;2024060806;   10;   16.8;  66.0;eor
       4349;2024060812;   10;   24.8;  43.0;eor
       4349;2024060818;   10;   21.6;  62.0;eor
       4349;2024060906;   10;   16.4;  61.0;eor
       4349;2024060912;   10;   21.4;  48.0;eor
       4349;2024060918;   10;   20.8;  48.0;eor
       4349;2024061006;   10;   14.0;  63.0;eor
       4349;2024061012;   10;   21.3;  33.0;eor
       4349;2024061018;   10;   19.0;  51.0;eor
       4349;2024061106;   10;   11.7;  65.0;eor
       4349;2024061112;   10;   15.9;  47.0;eor
       4349;2024061118;   10;   17.8;  38.0;eor
       4349;2024061206;   10;   11.4;  65.0;eor
       4349;2024061212;   10;   17.4;  44.0;eor
       4349;2024061218;   10;   17.6;  43.0;eor
       4349;2024061306;   10;   12.5;  69.0;eor
       4349;2024061312;   10;   19.6;  36.0;eor
       4349;2024061318;   10;   19.0;  39.0;eor
       4349;2024061406;   10;   13.6;  78.0;eor
       4349;2024061412;   10;   18.2;  66.0;eor
       4349;2024061418;   10;   19.3;  68.0;eor
       4349;2024061506;   10;   14.0;  91.0;eor
       4349;2024061512;   10;   18.5;  60.0;eor
       4349;2024061518;   10;   18.4;  51.0;eor
       4349;2024061606;   10;   16.3;  71.0;eor
       4349;2024061612;   10;   21.3;  47.0;eor
       4349;2024061618;   10;   21.1;  50.0;eor
       4349;2024061706;   10;   17.0;  85.0;eor
       4349;2024061712;   10;   20.8;  68.0;eor
       4349;2024061718;   10;   21.0;  71.0;eor
       4349;2024061806;   10;   16.0;  87.0;eor
       4349;2024061812;   10;   29.3;  43.0;eor
       4349;2024061818;   10;   26.6;  53.0;eor
       4349;2024061906;   10;   18.8;  89.0;eor
       4349;2024061912;   10;   24.5;  58.0;eor
       4349;2024061918;   10;   21.6;  70.0;eor
       4349;2024062006;   10;   16.9;  85.0;eor
       4349;2024062012;   10;   24.0;  68.0;eor
       4349;2024062018;   10;   25.5;  69.0;eor
       4349;2024062106;   10;   20.0;  92.0;eor
       4349;2024062112;   10;   21.8;  68.0;eor
       4349;2024062118;   10;   20.1;  83.0;eor
       4349;2024062206;   10;   16.7;  75.0;eor
       4349;2024062212;   10;   15.9;  93.0;eor
       4349;2024062218;   10;   17.3;  71.0;eor
       4349;2024062306;   10;   15.1;  81.0;eor
       4349;2024062312;   10;   21.2;  60.0;eor
       4349;2024062318;   10;   22.2;  61.0;eor
       4349;2024062406;   10;   18.1;  74.0;eor
       4349;2024062412;   10;   24.9;  47.0;eor
       4349;2024062418;   10;   25.4;  48.0;eor
       4349;2024062506;   10;   18.1;  70.0;eor
       4349;2024062512;   10;   26.7;  45.0;eor
       4349;2024062518;   10;   27.0;  41.0;eor
       4349;2024062606;   10;   20.2;  71.0;eor
       4349;2024062612;   10;   28.3;  52.0;eor
       4349;2024062618;   10;   21.0;  88.0;eor
       4349;2024062706;   10;   20.1;  89.0;eor
       4349;2024062712;   10;   28.9;  52.0;eor
       4349;2024062718;   10;   29.1;  45.0;eor
       4349;2024062806;   10;   23.2;  74.0;eor
       4349;2024062812;   10;   28.0;  55.0;eor
       4349;2024062818;   10;   27.0;  51.0;eor
       4349;2024062906;   10;   21.1;  80.0;eor
       4349;2024062912;   10;   31.4;  52.0;eor
       4349;2024062918;   10;   29.8;  61.0;eor
       4349;2024063006;   10;   19.5;  84.0;eor
       4349;2024063012;   10;   20.7;  85.0;eor
       4349;2024063018;   10;   16.4;  91.0;eor
       4349;2024070106;   10;   15.2;  89.0;eor
       4349;2024070112;   10;   19.1;  69.0;eor
       4349;2024070118;   10;   18.4;  71.0;eor
       4349;2024070206;   10;   15.5;  77.0;eor
       4349;2024070212;   10;   19.5;  54.0;eor
       4349;2024070218;   10;   14.3;  92.0;eor
       4349;2024070306;   10;   14.3;  93.0;eor
       4349;2024070312;   10;   18.5;  64.0;eor
       4349;2024070318;   10;   13.2;  91.0;eor
       4349;2024070406;   10;   15.1;  81.0;eor
       4349;2024070412;   10;   19.7;  67.0;eor
       4349;2024070418;   10;   19.8;  63.0;eor
       4349;2024070506;   10;   16.2;  72.0;eor
       4349;2024070512;   10;   22.6;  44.0;eor
       4349;2024070518;   10;   21.7;  56.0;eor
       4349;2024070606;   10;   18.6;  76.0;eor
       4349;2024070612;   10;   19.1;  91.0;eor
       4349;2024070618;   10;   18.4;  92.0;eor
       4349;2024070706;   10;   15.8;  76.0;eor
       4349;2024070712;   10;   20.5;  53.0;eor
       4349;2024070718;   10;   20.6;  55.0;eor
       4349;2024070806;   10;   16.4;  78.0;eor
       4349;2024070812;   10;   24.4;  41.0;eor
       4349;2024070818;   10;   26.0;  45.0;eor
       4349;2024070906;   10;   20.9;  75.0;eor
       4349;2024070912;   10;   30.4;  40.0;eor
       4349;2024070918;   10;   29.8;  48.0;eor
       4349;2024071006;   10;   20.5;  88.0;eor
       4349;2024071012;   10;   20.6;  90.0;eor
       4349;2024071018;   10;   22.9;  78.0;eor
       4349;2024071106;   10;   19.2;  96.0;eor
       4349;2024071112;   10;   26.0;  57.0;eor
       4349;2024071118;   10;   25.2;  59.0;eor
       4349;2024071206;   10;   20.3;  89.0;eor
       4349;2024071212;   10;   26.8;  55.0;eor
       4349;2024071218;   10;   22.1;  78.0;eor
       4349;2024071306;   10;   17.1;  76.0;eor
       4349;2024071312;   10;   20.9;  56.0;eor
       4349;2024071318;   10;   21.6;  48.0;eor
       4349;2024071406;   10;   15.5;  76.0;eor
       4349;2024071412;   10;   24.2;  46.0;eor
       4349;2024071418;   10;   22.8;  49.0;eor
       4349;2024071506;   10;   17.3;  79.0;eor
       4349;2024071512;   10;   29.6;  39.0;eor
       4349;2024071518;   10;   28.3;  52.0;eor
       4349;2024071606;   10;   20.4;  79.0;eor
       4349;2024071612;   10;   23.7;  52.0;eor
       4349;2024071618;   10;   23.7;  51.0;eor
       4349;2024071706;   10;   16.5;  77.0;eor
       4349;2024071712;   10;   24.2;  47.0;eor
       4349;2024071718;   10;   24.1;  46.0;eor
       4349;2024071806;   10;   18.0;  74.0;eor
       4349;2024071812;   10;   25.9;  44.0;eor
       4349;2024071818;   10;   27.1;  44.0;eor
       4349;2024071906;   10;   18.5;  75.0;eor
       4349;2024071912;   10;   29.2;  45.0;eor
       4349;2024071918;   10;   29.0;  49.0;eor
       4349;2024072006;   10;   20.9;  79.0;eor
       4349;2024072012;   10;   29.3;  44.0;eor
       4349;2024072018;   10;   29.9;  39.0;eor
       4349;2024072106;   10;   21.5;  80.0;eor
       4349;2024072112;   10;   28.0;  56.0;eor
       4349;2024072118;   10;   25.3;  59.0;eor
       4349;2024072206;   10;   20.6;  82.0;eor
       4349;2024072212;   10;   25.5;  52.0;eor
       4349;2024072218;   10;   23.8;  49.0;eor
       4349;2024072306;   10;   18.6;  77.0;eor
       4349;2024072312;   10;   25.4;  47.0;eor
       4349;2024072318;   10;   21.3;  82.0;eor
       4349;2024072406;   10;   16.0;  85.0;eor
       4349;2024072412;   10;   21.1;  61.0;eor
       4349;2024072418;   10;   21.3;  54.0;eor
       4349;2024072506;   10;   14.8;  83.0;eor
       4349;2024072512;   10;   25.3;  42.0;eor
       4349;2024072518;   10;   24.3;  45.0;eor
       4349;2024072606;   10;   17.5;  80.0;eor
       4349;2024072612;   10;   24.0;  57.0;eor
       4349;2024072618;   10;   24.5;  58.0;eor
       4349;2024072706;   10;   19.6;  89.0;eor
       4349;2024072712;   10;   26.1;  60.0;eor
       4349;2024072718;   10;   22.6;  86.0;eor
       4349;2024072806;   10;   17.2;  90.0;eor
       4349;2024072812;   10;   22.3;  50.0;eor
       4349;2024072818;   10;   22.6;  49.0;eor
       4349;2024072906;   10;   14.9;  85.0;eor
       4349;2024072912;   10;   25.9;  42.0;eor
       4349;2024072918;   10;   26.9;  39.0;eor
       4349;2024073006;   10;   18.5;  73.0;eor
       4349;2024073012;   10;   30.5;  40.0;eor
       4349;2024073018;   10;   30.8;  37.0;eor
       4349;2024073106;   10;   20.4;  77.0;eor
       4349;2024073112;   10;   32.0;  39.0;eor
       4349;2024073118;   10;   29.4;  47.0;eor
       4349;2024080106;   10;   21.8;  79.0;eor
       4349;2024080112;   10;   20.7;  88.0;eor
       4349;2024080118;   10;   23.1;  80.0;eor
       4349;2024080206;   10;   20.2;  85.0;eor
       4349;2024080212;   10;   25.4;  58.0;eor
       4349;2024080218;   10;   25.4;  48.0;eor
       4349;2024080306;   10;   18.5;  86.0;eor
       4349;2024080312;   10;   24.8;  63.0;eor
       4349;2024080318;   10;   23.9;  57.0;eor
       4349;2024080406;   10;   18.9;  76.0;eor
       4349;2024080412;   10;   24.3;  54.0;eor
       4349;2024080418;   10;   19.8;  91.0;eor
       4349;2024080506;   10;   17.7;  94.0;eor
       4349;2024080512;   10;   22.6;  52.0;eor
       4349;2024080518;   10;   24.1;  48.0;eor
       4349;2024080606;   10;   17.8;  81.0;eor
       4349;2024080612;   10;   29.0;  46.0;eor
       4349;2024080618;   10;   27.0;  52.0;eor
       4349;2024080706;   10;   19.9;  77.0;eor
       4349;2024080712;   10;   26.7;  59.0;eor
       4349;2024080718;   10;   25.9;  58.0;eor
       4349;2024080806;   10;   18.7;  85.0;eor
       4349;2024080812;   10;   23.1;  51.0;eor
       4349;2024080818;   10;   23.5;  49.0;eor
       4349;2024080906;   10;   17.0;  80.0;eor
       4349;2024080912;   10;   28.6;  41.0;eor
       4349;2024080918;   10;   26.5;  52.0;eor
       4349;2024081006;   10;   19.0;  83.0;eor
       4349;2024081012;   10;   27.6;  48.0;eor
       4349;2024081018;   10;   26.7;  49.0;eor
       4349;2024081106;   10;   19.1;  79.0;eor
       4349;2024081112;   10;   29.7;  46.0;eor
       4349;2024081118;   10;   29.6;  43.0;eor
       4349;2024081206;   10;   20.8;  75.0;eor
       4349;2024081212;   10;   32.8;  36.0;eor
       4349;2024081218;   10;   31.3;  45.0;eor
       4349;2024081306;   10;   21.5;  73.0;eor
       4349;2024081312;   10;   33.6;  37.0;eor
       4349;2024081318;   10;   26.2;  62.0;eor
       4349;2024081406;   10;   20.8;  81.0;eor
       4349;2024081412;   10;   28.1;  51.0;eor
       4349;2024081418;   10;   24.9;  64.0;eor
       4349;2024081506;   10;   18.7;  88.0;eor
       4349;2024081512;   10;   26.4;  55.0;eor
       4349;2024081518;   10;   26.5;  50.0;eor
       4349;2024081606;   10;   20.3;  76.0;eor
       4349;2024081612;   10;   28.1;  50.0;eor
       4349;2024081618;   10;   27.1;  53.0;eor
       4349;2024081706;   10;   18.7;  77.0;eor
       4349;2024081712;   10;   28.0;  49.0;eor
       4349;2024081718;   10;   25.4;  58.0;eor
       4349;2024081806;   10;   19.6;  93.0;eor
       4349;2024081812;   10;   21.4;  79.0;eor
       4349;2024081818;   10;   17.6;  89.0;eor
       4349;2024081906;   10;   16.4;  80.0;eor
       4349;2024081912;   10;   22.5;  48.0;eor
       4349;2024081918;   10;   21.2;  64.0;eor
       4349;2024082006;   10;   16.6;  90.0;eor
       4349;2024082012;   10;   21.1;  71.0;eor
       4349;2024082018;   10;   21.9;  70.0;eor
       4349;2024082106;   10;   17.7;  82.0;eor
       4349;2024082112;   10;   20.9;  48.0;eor
       4349;2024082118;   10;   19.4;  50.0;eor
       4349;2024082206;   10;   11.6;  87.0;eor
       4349;2024082212;   10;   23.1;  44.0;eor
       4349;2024082218;   10;   22.7;  46.0;eor
       4349;2024082306;   10;   13.0;  87.0;eor
       4349;2024082312;   10;   28.5;  31.0;eor
       4349;2024082318;   10;   26.2;  46.0;eor
       4349;2024082406;   10;   17.3;  78.0;eor
       4349;2024082412;   10;   33.3;  32.0;eor
       4349;2024082418;   10;   31.4;  34.0;eor
       4349;2024082506;   10;   16.0;  87.0;eor
       4349;2024082512;   10;   19.4;  54.0;eor
       4349;2024082518;   10;   19.5;  49.0;eor
       4349;2024082606;   10;   11.3;  84.0;eor
       4349;2024082612;   10;   21.4;  44.0;eor
       4349;2024082618;   10;   21.4;  44.0;eor
       4349;2024082706;   10;   13.0;  79.0;eor
       4349;2024082712;   10;   26.0;  44.0;eor
       4349;2024082718;   10;   24.3;  57.0;eor
       4349;2024082806;   10;   16.3;  88.0;eor
       4349;2024082812;   10;   29.0;  47.0;eor
       4349;2024082818;   10;   28.2;  42.0;eor
       4349;2024082906;   10;   19.6;  74.0;eor
       4349;2024082912;   10;   31.9;  40.0;eor
       4349;2024082918;   10;   28.2;  51.0;eor
       4349;2024083006;   10;   18.4;  88.0;eor
       4349;2024083012;   10;   31.5;  41.0;eor
       4349;2024083018;   10;   27.9;  52.0;eor
       4349;2024083106;   10;   19.5;  84.0;eor
       4349;2024083112;   10;   28.6;  53.0;eor
       4349;2024083118;   10;   28.6;  54.0;eor
       4349;2024090106;   10;   19.5;  80.0;eor
       4349;2024090112;   10;   30.1;  47.0;eor
       4349;2024090118;   10;   29.3;  48.0;eor
       4349;2024090206;   10;   20.1;  83.0;eor
       4349;2024090212;   10;   23.7;  68.0;eor
       4349;2024090218;   10;   24.0;  74.0;eor
       4349;2024090306;   10;   19.9;  86.0;eor
       4349;2024090312;   10;   26.9;  57.0;eor
       4349;2024090318;   10;   25.4;  65.0;eor
       4349;2024090406;   10;   18.7;  93.0;eor
       4349;2024090412;   10;   22.6;  73.0;eor
       4349;2024090418;   10;   22.3;  78.0;eor
       4349;2024090506;   10;   18.0;  95.0;eor
       4349;2024090512;   10;   29.6;  44.0;eor
       4349;2024090518;   10;   23.7;  75.0;eor
       4349;2024090606;   10;   16.7;  91.0;eor
       4349;2024090612;   10;   20.7;  74.0;eor
       4349;2024090618;   10;   21.5;  73.0;eor
       4349;2024090706;   10;   15.7;  94.0;eor
       4349;2024090712;   10;   27.0;  52.0;eor
       4349;2024090718;   10;   25.6;  55.0;eor
       4349;2024090806;   10;   19.1;  83.0;eor
       4349;2024090812;   10;   20.3;  76.0;eor
       4349;2024090818;   10;   15.7;  96.0;eor
       4349;2024090906;   10;   14.6;  89.0;eor
       4349;2024090912;   10;   19.0;  64.0;eor
       4349;2024090918;   10;   16.1;  85.0;eor
       4349;2024091006;   10;   12.9;  90.0;eor
       4349;2024091012;   10;   18.2;  70.0;eor
       4349;2024091018;   10;   15.7;  65.0;eor
       4349;2024091106;   10;   14.3;  73.0;eor
       4349;2024091112;   10;   15.1;  85.0;eor
       4349;2024091118;   10;   10.6;  91.0;eor
       4349;2024091206;   10;    7.9;  94.0;eor
       4349;2024091212;   10;   12.9;  60.0;eor
       4349;2024091218;   10;   11.2;  71.0;eor
       4349;2024091306;   10;    7.6;  89.0;eor
       4349;2024091312;   10;   13.9;  63.0;eor
       4349;2024091318;   10;   11.7;  78.0;eor
       4349;2024091406;   10;    9.6;  83.0;eor
       4349;2024091412;   10;   13.4;  60.0;eor
       4349;2024091418;   10;   12.1;  69.0;eor
       4349;2024091506;   10;   10.0;  77.0;eor
       4349;2024091512;   10;   14.9;  49.0;eor
       4349;2024091518;   10;   12.7;  68.0;eor
       4349;2024091606;   10;   10.4;  87.0;eor
       4349;2024091612;   10;   14.2;  77.0;eor
       4349;2024091618;   10;   12.9;  92.0;eor
       4349;2024091706;   10;   13.6;  84.0;eor
       4349;2024091712;   10;   17.3;  74.0;eor
       4349;2024091718;   10;   18.3;  71.0;eor
       4349;2024091806;   10;   13.3;  91.0;eor
       4349;2024091812;   10;   22.5;  52.0;eor
       4349;2024091818;   10;   20.1;  54.0;eor
       4349;2024091906;   10;   12.6;  84.0;eor
       4349;2024091912;   10;   22.3;  44.0;eor
       4349;2024091918;   10;   19.3;  53.0;eor
       4349;2024092006;   10;   11.1;  88.0;eor
       4349;2024092012;   10;   21.2;  53.0;eor
       4349;2024092018;   10;   19.5;  58.0;eor
       4349;2024092106;   10;    9.4;  96.0;eor
       4349;2024092112;   10;   22.0;  53.0;eor
       4349;2024092118;   10;   19.3;  63.0;eor
       4349;2024092206;   10;   10.7;  97.0;eor
       4349;2024092212;   10;   22.3;  56.0;eor
       4349;2024092218;   10;   19.6;  70.0;eor
       4349;2024092306;   10;   14.7;  94.0;eor
       4349;2024092312;   10;   20.0;  66.0;eor
       4349;2024092318;   10;   14.6;  95.0;eor
       4349;2024092406;   10;   13.3;  87.0;eor
       4349;2024092412;   10;   17.5;  67.0;eor
       4349;2024092418;   10;   15.2;  83.0;eor
       4349;2024092506;   10;   13.8;  81.0;eor
       4349;2024092512;   10;   19.5;  58.0;eor
       4349;2024092518;   10;   18.0;  63.0;eor
       4349;2024092606;   10;   15.8;  83.0;eor
       4349;2024092612;   10;   18.9;  75.0;eor
       4349;2024092618;   10;   15.8;  83.0;eor
       4349;2024092706;   10;   12.5;  86.0;eor
       4349;2024092712;   10;   14.3;  70.0;eor
       4349;2024092718;   10;   12.0;  77.0;eor
       4349;2024092806;   10;   10.8;  90.0;eor
       4349;2024092812;   10;   13.1;  65.0;eor
       4349;2024092818;   10;   10.2;  79.0;eor
       4349;2024092906;   10;    2.8;  97.0;eor
       4349;2024092912;   10;   13.5;  62.0;eor
       4349;2024092918;   10;   11.7;  67.0;eor
       4349;2024093006;   10;    8.8;  89.0;eor
       4349;2024093012;   10;   15.7;  77.0;eor
       4349;2024093018;   10;   14.3;  78.0;eor
       4349;2024100106;   10;   13.5;  82.0;eor
       4349;2024100112;   10;   17.4;  57.0;eor
       4349;2024100118;   10;   14.6;  74.0;eor
       4349;2024100206;   10;   11.0;  94.0;eor
       4349;2024100212;   10;   14.5;  67.0;eor
       4349;2024100218;   10;   11.6;  82.0;eor
       4349;2024100306;   10;    9.6;  91.0;eor
       4349;2024100312;   10;   12.1;  72.0;eor
       4349;2024100318;   10;   10.9;  80.0;eor
       4349;2024100406;   10;    9.1;  91.0;eor
       4349;2024100412;   10;   12.5;  69.0;eor
       4349;2024100418;   10;   10.4;  90.0;eor
       4349;2024100506;   10;    9.1;  89.0;eor
       4349;2024100512;   10;   13.2;  72.0;eor
       4349;2024100518;   10;   10.8;  85.0;eor
       4349;2024100606;   10;    3.5;  96.0;eor
       4349;2024100612;   10;   13.7;  68.0;eor
       4349;2024100618;   10;   11.7;  81.0;eor
       4349;2024100706;   10;   12.4;  94.0;eor
       4349;2024100712;   10;   17.4;  88.0;eor
       4349;2024100718;   10;   16.2;  99.0;eor
       4349;2024100806;   10;   13.5;  97.0;eor
       4349;2024100812;   10;   15.5;  91.0;eor
       4349;2024100818;   10;   13.7;  97.0;eor
       4349;2024100906;   10;   10.2;  93.0;eor
       4349;2024100912;   10;   18.0;  73.0;eor
       4349;2024100918;   10;   16.5;  81.0;eor
       4349;2024101006;   10;   13.6;  78.0;eor
       4349;2024101012;   10;   14.6;  77.0;eor
       4349;2024101018;   10;   11.6;  91.0;eor
       4349;2024101106;   10;    8.9;  92.0;eor
